name,threads,time
mtrr,46,0.226693
mtrr,47,0.241573
mtrr,48,0.239272
mtrr,49,0.240182
mtrr,50,0.245381
mtrr,51,0.248934
mtrr,52,0.244133
mtrr,53,0.247718
mtrr,54,0.258936
mtrr,55,0.253657
mtrr,56,0.255642
mtrr,57,0.270114
mtrr,58,0.246712
mtrr,59,0.250584
mtrr,60,0.266804
mtrr,61,0.256589
mtrr,62,0.265555
mtrr,63,0.268909
mtrr,64,0.295641
mtrr,0,0.812431
mtrr,1,1.26191
mtrr,2,0.633505
mtrr,3,0.500299
mtrr,4,0.36327
mtrr,5,0.306019
mtrr,6,0.244466
mtrr,7,0.226461
mtrr,8,0.193398
mtrr,9,0.181599
mtrr,10,0.161129
mtrr,11,0.154887
mtrr,12,0.152873
mtrr,13,0.130905
mtrr,14,0.143546
mtrr,15,0.143317
mtrr,16,0.137524
mtrr,17,0.132889
mtrr,18,0.110678
mtrr,19,0.11438
mtrr,20,0.138541
mtrr,21,0.113794
mtrr,22,0.108271
mtrr,23,0.108226
mtrr,24,0.108355
mtrr,25,0.111121
mtrr,26,0.108027
mtrr,27,0.107439
mtrr,28,0.107743
mtrr,29,0.10579
mtrr,30,0.10878
mtrr,31,0.110079
mtrr,32,0.111458
mtrr,33,0.128045
mtrr,34,0.142047
mtrr,35,0.156233
mtrr,36,0.149068
mtrr,37,0.179267
mtrr,38,0.183763
mtrr,39,0.186412
mtrr,40,0.211834
mtrr,41,0.220408
mtrr,42,0.22155
mtrr,43,0.240456
mtrr,44,0.229233
mtrr,45,0.234238
mtrr,46,0.241269
mtrr,47,0.239808
mtrr,48,0.243246
mtrr,49,0.233051
mtrr,50,0.246394
mtrr,51,0.244265
mtrr,52,0.250149
mtrr,53,0.255644
mtrr,54,0.244847
mtrr,55,0.243778
mtrr,56,0.241676
mtrr,57,0.248343
mtrr,58,0.25793
mtrr,59,0.248723
mtrr,60,0.267715
mtrr,61,0.261696
mtrr,62,0.263204
mtrr,63,0.26727
mtrr,64,0.28114
max-bot-strip,0,1.57195
max-bot-strip,1,1.53057
max-bot-strip,2,0.75114
max-bot-strip,3,0.552041
max-bot-strip,4,0.429761
max-bot-strip,5,0.435906
max-bot-strip,6,0.290463
max-bot-strip,7,0.294661
max-bot-strip,8,0.226425
max-bot-strip,9,0.210908
max-bot-strip,10,0.21071
max-bot-strip,11,0.199284
max-bot-strip,12,0.178577
max-bot-strip,13,0.150367
max-bot-strip,14,0.137003
max-bot-strip,15,0.137869
max-bot-strip,16,0.1248
max-bot-strip,17,0.152199
max-bot-strip,18,0.122166
max-bot-strip,19,0.125381
max-bot-strip,20,0.120667
max-bot-strip,21,0.123942
