name,threads,time
max-left-rect,63,8.25802
max-left-rect,64,6.71622
max-left-box,0,57.4916
max-left-box,1,68.3175
max-left-box,2,34.2235
max-left-box,3,27.8577
max-left-box,4,15.7863
max-left-box,5,12.6577
max-left-box,6,12.0626
max-left-box,7,10.5662
max-left-box,8,8.24417
max-left-box,9,7.70693
max-left-box,10,6.9669
max-left-box,11,6.1785
max-left-box,12,5.67007
max-left-box,13,5.12769
max-left-box,14,4.77501
max-left-box,15,4.73716
max-left-box,16,4.80161
max-left-box,17,3.83386
max-left-box,18,4.06284
max-left-box,19,3.4653
max-left-box,20,3.26851
max-left-box,21,3.36368
max-left-box,22,3.25475
max-left-box,23,2.95018
max-left-box,24,3.15183
max-left-box,25,2.89492
max-left-box,26,2.462
max-left-box,27,3.60043
max-left-box,28,2.86231
max-left-box,29,2.38885
max-left-box,30,2.69622
max-left-box,31,2.60394
max-left-box,32,2.94249
max-left-box,33,3.20968
max-left-box,34,2.27154
max-left-box,35,2.54644
max-left-box,36,2.63472
max-left-box,37,3.14748
max-left-box,38,2.50558
max-left-box,39,2.01355
max-left-box,40,1.75938
max-left-box,41,2.1658
max-left-box,42,2.33911
max-left-box,43,2.36488
max-left-box,44,1.94237
max-left-box,45,1.79974
max-left-box,46,3.00788
max-left-box,47,1.80757
max-left-box,48,3.44784
max-left-box,49,5.45082
max-left-box,50,1.89668
max-left-box,51,3.85427
max-left-box,52,3.81072
max-left-box,53,5.08072
max-left-box,54,3.79084
max-left-box,55,5.02088
max-left-box,56,1.821
max-left-box,57,1.51845
max-left-box,58,5.28889
max-left-box,59,2.09446
max-left-box,60,5.60167
max-left-box,61,1.18821
max-left-box,62,5.17683
max-left-box,63,6.80342
max-left-box,64,1.08036
max-left-box,0,57.2344
max-left-box,1,62.5177
max-left-box,2,33.8619
max-left-box,3,26.6072
max-left-box,4,18.364
max-left-box,5,14.0217
max-left-box,6,12.063
max-left-box,7,10.1382
max-left-box,8,8.26944
max-left-box,9,7.51908
max-left-box,10,6.76719
max-left-box,11,6.22237
max-left-box,12,5.79787
max-left-box,13,4.97687
max-left-box,14,5.19713
max-left-box,15,4.91273
max-left-box,16,4.12462
max-left-box,17,4.18082
max-left-box,18,3.82029
max-left-box,19,4.16381
max-left-box,20,3.70413
max-left-box,21,3.4003
max-left-box,22,3.15247
max-left-box,23,3.36694
max-left-box,24,3.03763
max-left-box,25,2.93175
max-left-box,26,2.953
max-left-box,27,2.77978
max-left-box,28,2.58409
max-left-box,29,3.32509
max-left-box,30,2.56883
max-left-box,31,3.04431
max-left-box,32,2.40884
max-left-box,33,3.16521
max-left-box,34,2.94386
max-left-box,35,2.53108
max-left-box,36,2.21148
max-left-box,37,2.17436
max-left-box,38,2.64015
max-left-box,39,2.0345
max-left-box,40,2.13162
max-left-box,41,2.71679
max-left-box,42,2.5189
max-left-box,43,2.2869
max-left-box,44,1.80319
max-left-box,45,3.1254
max-left-box,46,3.9624
max-left-box,47,3.2142
max-left-box,48,4.87821
max-left-box,49,2.15943
max-left-box,50,2.70369
max-left-box,51,6.13923
max-left-box,52,1.82226
max-left-box,53,4.86645
max-left-box,54,5.96695
max-left-box,55,3.0819
max-left-box,56,5.30539
max-left-box,57,1.6328
max-left-box,58,5.46172
max-left-box,59,2.21095
max-left-box,60,6.01872
max-left-box,61,2.0171
max-left-box,62,3.16123
max-left-box,63,6.37974
max-left-box,64,1.28518
mtlr,0,20.8989
mtlr,1,36.3689
mtlr,2,19.8647
mtlr,3,13.7513
mtlr,4,10.9696
mtlr,5,8.23204
mtlr,6,6.94619
mtlr,7,5.88791
mtlr,8,5.30102
mtlr,9,4.79158
mtlr,10,4.31991
mtlr,11,3.81704
mtlr,12,3.50687
mtlr,13,3.39659
mtlr,14,3.09994
mtlr,15,2.99254
mtlr,16,2.76826
mtlr,17,2.55297
mtlr,18,2.72543
mtlr,19,2.52495
mtlr,20,2.57447
mtlr,21,2.54353
mtlr,22,2.27037
mtlr,23,2.26288
mtlr,24,2.42109
mtlr,25,2.12328
mtlr,26,2.44601
mtlr,27,2.2326
mtlr,28,2.26367
mtlr,29,2.35597
mtlr,30,2.29627
mtlr,31,2.18839
mtlr,32,1.92896
mtlr,33,2.50142
mtlr,34,2.11505
mtlr,35,2.05987
mtlr,36,2.48611
mtlr,37,2.64247
mtlr,38,2.09909
mtlr,39,2.37255
mtlr,40,2.36662
mtlr,41,3.12183
mtlr,42,3.22268
mtlr,43,3.36934
mtlr,44,2.9859
mtlr,45,3.80985
mtlr,46,3.29334
mtlr,47,3.03871
mtlr,48,2.58639
mtlr,49,2.63829
mtlr,50,4.33591
mtlr,51,4.45543
mtlr,52,3.36144
mtlr,53,3.43252
mtlr,54,2.17449
mtlr,55,3.61354
mtlr,56,5.51389
mtlr,57,3.48155
mtlr,58,4.58708
mtlr,59,5.95366
mtlr,60,2.25318
mtlr,61,4.41655
mtlr,62,4.04374
mtlr,63,6.03854
mtlr,64,2.17556
mtlr,0,20.7685
mtlr,1,36.4142
mtlr,2,20.1504
mtlr,3,13.4394
mtlr,4,10.6576
mtlr,5,8.93947
mtlr,6,7.08187
mtlr,7,5.98242
mtlr,8,5.24025
mtlr,9,4.73524
mtlr,10,4.23158
mtlr,11,3.98174
mtlr,12,3.61679
mtlr,13,3.30247
mtlr,14,3.06296
mtlr,15,2.9398
mtlr,16,2.88315
mtlr,17,2.70354
mtlr,18,2.63567
mtlr,19,2.66109
mtlr,20,2.47794
mtlr,21,2.50446
mtlr,22,2.46481
mtlr,23,2.39494
mtlr,24,2.16461
mtlr,25,2.20951
mtlr,26,2.27963
mtlr,27,1.91438
mtlr,28,2.22988
mtlr,29,1.88724
mtlr,30,2.09502
mtlr,31,2.41509
mtlr,32,2.06727
mtlr,33,1.81105
mtlr,34,1.98435
mtlr,35,2.0824
mtlr,36,2.42008
mtlr,37,2.59939
mtlr,38,2.96956
mtlr,39,2.18773
mtlr,40,3.09901
mtlr,41,3.21451
mtlr,42,2.40653
mtlr,43,3.91084
mtlr,44,2.39581
mtlr,45,2.3622
mtlr,46,3.07664
mtlr,47,4.09907
mtlr,48,2.76726
mtlr,49,3.21453
mtlr,50,5.7756
mtlr,51,3.64775
mtlr,52,5.17704
mtlr,53,4.00479
mtlr,54,5.48023
mtlr,55,3.67016
mtlr,56,3.83027
mtlr,57,1.90073
mtlr,58,6.27766
mtlr,59,4.40306
mtlr,60,5.05058
mtlr,61,3.77936
mtlr,62,5.04464
mtlr,63,7.71663
mtlr,64,10.1955
mtrr,0,29.0396
mtrr,1,46.4945
mtrr,2,24.4131
mtrr,3,15.5333
mtrr,4,12.5654
mtrr,5,10.3521
mtrr,6,8.27295
mtrr,7,7.06573
mtrr,8,6.23586
mtrr,9,5.49016
